,asin,overall,review
3914199,B016WI7ICQ,4,Best performance for the money.  The black cartridges dong seem to last as long the color cartridges.  The black ink is s a little faded. Best performance for the money
3914200,B016WI7ICQ,5,Excellent. Works as good as the HP cartridges. Excellent
3914201,B016WI7ICQ,5,Love the price and the cartridges work perfectly on my HP6520 Best value on ink
3914202,B016WI7ICQ,5,The ink works perfectly! Great ink!
3914203,B016WI7ICQ,5,"Great substitute for the expensive HP cartridges. Sometimes printer will not accept the replacements , but keep trying- eventually printer gives up!! Great Substitute Cartidges"
3914204,B016WI7ICQ,5,I have just received my second order as the first order has worked out great. The printing is the same as with HP cartridges. Great product
3914205,B016WI7ICQ,5,Excellent Ink.  Perfect  colors.  Best I ever bought.  Try it you won't regret it. Thanks Jarbo. Best refillable ink I have ever bought for my printer
3914206,B016WI7ICQ,1,I've been using Jarbo replacements for the past 6 months with no issues. The last one I received leaked and ruined the printer. Done. Ruined my printer.
3914207,B016WI7ICQ,4,My hp doesnt like having a foreign cartridge but it works great Works great
3914208,B016WI7ICQ,4,"The ink cartridges worked excellent! However, one of them leaked making a mess on our carpet. Great product!"
3914209,B016WI7ICQ,5,"So far I've had no issues with these in cartridges.  They work fine and I see no difference in the print quality.  The price is excellent, so I'll keep buying them. Great buy!  Work perfectly."
3914210,B016WI7ICQ,4,"Had one cartridge that was clogged, otherwise all others worked One bad one"
3914211,B016WI7ICQ,5,The ink was perfect.  Printer recognized as a Non HP cartridge but the print was perfectly clear! The ink was perfect. Printer recognized as a Non HP cartridge but ...
3914212,B016WI7ICQ,5,great ink awesome price works like original great ink for a low price
3914213,B016WI7ICQ,5,No problems Five Stars
3914214,B016WI7ICQ,5,Great colors and absolutely no problems printing with the color cartridges.  The black didn't print so I messaged the seller not expecting much help since it had been a while since I recieved it but they were so very helpful.  They send out a new one which worked with no problems. Exceeded my expectations
3914215,B016WI7ICQ,5,I have been using these cartridges for several years now and they work very well Five Stars
3914226,B016WI7ICQ,5,The Ink worked fine in my printer. Price is great. Thank you. Five Stars
3914227,B016WI7ICQ,5,"So far, I have only installed the black ink.  I had no problem installing or printing with it. It worked"
3914228,B016WI7ICQ,5,The cartridges fit perfectly and printed great! Worked great!
3914229,B016WI7ICQ,5,"I order this pack exactly one year ago.  just finishing them up, we didn't have to conserve our printing at all.  This is a great alternative to the real thing, and the price is so affordable. (please don't change that)  The printer excepts that it is not original, but allows you to use it and it works GREAT!  I highly recommend. they work great and last long"
3914230,B016WI7ICQ,5,These work well with my HP6300 printer.  Saves me a good amount of money as well! Saves me a good amount of money as well
3914231,B016WI7ICQ,4,My printer recognizes these cartridges as non-hp but they still work well. Four Stars
3914232,B016WI7ICQ,5,"Cheap, and honestly print better than the HP cartridges. Highly recommend! and honestly print better than the HP cartridges"
3914233,B016WI7ICQ,4,Very good product and is working well with my printer. Quality Product
3914234,B016WI7ICQ,5,Works super well. Be careful as they fill them full so they can leak upon opening :) otherwise my printer loves them and my wallet is very happy! Works as intended :)
3914235,B016WI7ICQ,5,"Works great and I saved so much money switching to these. I could kick myself in the butt for using HP carts the whole time. Learned my lesson now. Get them, you will wish you started a long time ago. Works great and I saved so much money switching to these"
3914236,B016WI7ICQ,5,Product quality is just as good as OEM Great ink refills
3914237,B016WI7ICQ,5,its all good... Five Stars
3914238,B016WI7ICQ,5,Just as good as HP ink -- but much cheaper. Five Stars
3914239,B016WI7ICQ,1,"I ordered this product a couple months ago. I wanted to make sure that I had plenty of ink. I finally needed to use it today. I have an HP Photosmart 7520, which it states is compatible, but when I try to use it my printer says it is not and that there is an issue with the ink system. Waste of money. Do not buy if you have this type of printer DO NOT BUY FOR HP PHOTOSMART 7520"
3914240,B016WI7ICQ,5,JARBO 5 Color Compatible Replacement for HP 564XL Ink Cartridge 2 Sets+2 Black for HP Photosmart 5520 6520 7520 5510 6510 7510 7525 B8550 C6380 HP Premium C309A C410A HP Officejet 4620 HP Deskjet 3520 works great in our HP printer. We will continue using this product for future replacement Ink Cartridges. ... C309A C410A HP Officejet 4620 HP Deskjet 3520 works great in our HP printer
3914241,B016WI7ICQ,5,:) :)
3914242,B016WI7ICQ,1,"I put the black ink cartridge in, as that is the one I needed at the time.  I got one good sheet with the proper colors, then the ink just quit working.  It was right back to the faded mis-colored print I had before I replaced the cartridge.  Returned the item.  Terrible!! Don't order this ink."
3914243,B016WI7ICQ,1,Didn't work with my printer but was advertised to fit my model. One Star
3914244,B016WI7ICQ,5,"Ink arrived sooner than expected. When I put it in the printer I pressed OK for non HP ink and ran a quality report which looked great. Then I sent several test documents and the all looked great, could not see any difference in JARBO ink and HP ink. Will order for all my printers When I put it in the printer I pressed OK for non HP ink and ran a quality report which looked great. Then I sent several test documents and the ..."
3914245,B016WI7ICQ,5,"HP was not able to get cartridges for me, and three people in a particular store tried. They said they weren't being made anymore, and my printer was only 1 year old. Now a couple years later, a friend of mine went online and found the cartridges, I ordered yours, and my printer is working just fine. Thank you so much because now I can make the copies that I had to go to the library to make. These cartridges are great."
3914256,B016WI7ICQ,2,Loved the idea and price bu and sadly I couldn't use the cartridges with my hp photosmart printer. The printer won't print since the cartridges aren't hp. Since I opened a set to put into the printer I'm not even going to try to get denied for a refund. Make sure these are compatible through hp website.
3914257,B016WI7ICQ,5,Works well for me -- have had no leaks and no problem with my printer recognizing it (keep getting HP adds though - LOL) A good product
3914259,B016WI7ICQ,5,"I like it,  it works so far, be careful when you open the package getting ink out to put in the printer it will leak on your fingers a little bit Very nice"
3914260,B016WI7ICQ,5,Works without a problem. Easy install. Works well.
3914261,B016WI7ICQ,5,So far so good. Fits my printer fine and good colors. Five Stars
3914262,B016WI7ICQ,5,Works as describe. Will purchase again and again Five Stars
3914263,B016WI7ICQ,4,these work very nice with my printer but they were delivered with couple of them leaking inside the packaging even before opened but the issue was resolved by the seller good quality replacement cartridges for great price
3914264,B016WI7ICQ,4,Very economical. Works well in my HP Photosmart Printer
3914265,B016WI7ICQ,5,Easy to order at Amazon. Work great in my HP All-in One. what's not to like? Five Stars
3914266,B016WI7ICQ,5,I finally loaded the JARBO ink cartridges about a week ago.  No problem!  So far the print quality is at least as good as the original Hewlett Packard cartridges. So far the print quality is at least as good as the original Hewlett Packard cartridges
3914267,B016WI7ICQ,5,Second time buying.  No problems with this at all.  Cost is great. Cost is great.  Product is great.
3914268,B016WI7ICQ,5,Never again will I pay exorbitant prices for printer ink.  This ink has performed brilliantly. GREAT DEAL!
3914269,B016WI7ICQ,5,Excellent quality . Well worth the money. Will buy again. Excellent quality. Well worth the money
3914270,B016WI7ICQ,5,Works great and just as good as the branded ink Wonderful
3914271,B016WI7ICQ,5,Works Greats Great product Great price Five Stars
3914272,B016WI7ICQ,5,"This is the replacement for standard HP printer Ink. Very reliable, have been using them for months now. Very satisfied. Do not fear these printer carts..."
3914273,B016WI7ICQ,5,"Superior off brand cartridge:
1) no peeling off the label before installation. just remove plastic guard and plug it in
2) printer able to read the ink levels (photosmart 7520)
3) printer recognizes them as off brand but only tells you once instead of every time you print.

unless there is a follow up, they lasted a reasonable amount of time as well. Superior off brand cartridge"
3914274,B016WI7ICQ,5,High quality product. Five Stars
3914275,B016WI7ICQ,4,So far so good. Installed yesterday. For some reason there was a little bit of ink leakage I got on a couple of fingers when installing. Printed a test page just fine. Now we will see how they perform over time. One thing for sure is they are cheaper than OEM which was driving us to the poor house! Not OEM but sure a lot less expensive.
3914286,B016WI7ICQ,5,No problems with installation and works fine Good Product
3914287,B016WI7ICQ,5,I love these ink cartridges  They last a very long time and are so much cheaper then the orig cartridges  The colors are great everything I print including pictures comes out great Great
3914288,B016WI7ICQ,5,"I like the fact that I could get two sets at a discount. I originally bought one just to try it, and then bought more. I just wish I could get the double set as a subscription order! Works as well as the original ink"
3914289,B016WI7ICQ,5,"fast service, perfect match, works great a fraction of the HP brand! save lots of $$ using these"
3914290,B016WI7ICQ,5,"So far I loved everything about experience buying.this ink. At this time, I am not sure how long they will last, so I wrote the date that I installed the ink so we will see however the print on all copies has been wonderful! So far I absolutely love it and it is a great deal at a cheap price so Im very excited about this So far I loved everything about experience buying"
3914291,B016WI7ICQ,5,"Great product , No longer have the printer. I wouldn'
t hesitate purchasing carts for my new printer Great product, No longer have the printer"
3914292,B016WI7ICQ,5,Used one cartridge so far and works fine. Five Stars
3914293,B016WI7ICQ,5,worked great and last forever. Factory brand dried up and only lasted a month or so...for 4 times the price. worked great and last forever
3914294,B016WI7ICQ,5,The ink works fine. We will be ordering more. Five Stars
3914295,B016WI7ICQ,1,ink leaked all over the inside of my HP photosmart printer.  Destroyed the printer! Five Stars
3914306,B016WI7ICQ,5,Great buy! Product as promised and quality as good as name brand. Why pay more if you don't have to. Great buy! Product as promised and quality as good ...
3914307,B016WI7ICQ,5,"The ink is great. I have used several times, good quality. No problems whatsoever. Very good price, Dont hesitate using this product you will be very happy. The ink is great. I have used several times"
3914308,B016WI7ICQ,5,Gracias Five Stars
3914309,B016WI7ICQ,5,They work better then the oem. The colors were brilliant. I am very happy. When these run out I will buy them again for sure. They work better then the oem
3914310,B016WI7ICQ,4,The ink cartridges were shipped quickly and worked very well. Four Stars
3914311,B016WI7ICQ,5,I've been using these a while now.  Perfect and absolutely no problems on my HP printer.  Finally some relief on ink costs! Perfect and absolutely no problems on my HP printer
3914312,B016WI7ICQ,5,I have bought these twice now they work wonderfully. Will be buying again. Five Stars
3914313,B016WI7ICQ,5,"Very much satisfied with these ink cartridges. My HP printer was able to accept them and print just as if they were regular ink, tho it does know the difference. When you get the package all the inks are separated in their own package and are easy to take out and pull the tab and place in the printer. These are fare more cheaper than HP ink so definitely buying again. Definitely buying these than HP"
3914314,B016WI7ICQ,5,"Great price and fast shipping and great seller as well. A+++++++++++++ Great seller,product and price!"
3914315,B016WI7ICQ,5,Great product with colors that pop. No issues so far with any cartridges and they seem to last longer than the HP ones. Great deal!
3914326,B016WI7ICQ,5,"This is the second time I have purchased these Jarbo 564 cartridges for my HP printer. I have always used HP ink, so the first time I ordered the Jarbo cartridges I was a little skeptical. My Wife scrapbooks and prints a lot of pictures, and these cartridges seem to last longer then the HP cartridges and the quality seems to be just as good. Not only that but with the extra black I  never run out of black before the color cartridges need to be replaced. With the HP I would always have to buy extre black before the color cartridges run out, and one black was as much as the entire set of the Jarbo ones. I highly recommend this product, 5 stars. and these cartridges seem to last longer then the HP cartridges and the quality seems to be just as good. Not only that but with the extra black ..."
3914327,B016WI7ICQ,5,My printer is an HP Photosmart 309a and the cartridges worked great. I will be buying again on my next order. Delivery was right on time. ... is an HP Photosmart 309a and the cartridges worked great. I will be buying again on my next ...
3914328,B016WI7ICQ,5,They were inexpensive and work great. A definite buy for anyone on a budget. Five Stars
3914329,B016WI7ICQ,5,I was skeptical as I have always used (wasted money on) HP cartridges. These are significant less expensive but they work great! Highly recommend! These are significant less expensive but they work great! Highly recommend
3914330,B016WI7ICQ,5,"Absolutely no issues with these cartridges, they work great with my HP photosmart. I love the discount and will continue to buy these! Great price and product!"
3914331,B016WI7ICQ,5,"Excellent so far. I will have more to once I see how long they last.

Print quality is as good as the manufacturer's. Great print quality"
3914332,B016WI7ICQ,5,The product is affordable and very easy to i stall Five Stars
3914333,B016WI7ICQ,5,The replacement cartridges have worked flawlessly.  I have had no issues whatsoever. Five Stars
3914334,B016WI7ICQ,5,Product came as a advertised with no issues.  Would purchase again. Five Stars
3914335,B016WI7ICQ,5,I get sharp clear photos.  I will buy again. Five Stars
3914336,B016WI7ICQ,5,Excellent product at an amazing price! Great Product
3914337,B016WI7ICQ,5,"I originally gave these 1 star. The seller tried to contact me many times but I never saw the last few messages. The tried really hard to make sure I was satisfied. After I wrote my original review I gave up trying to use the printer completely but left it where it was with the ink still installed. A week or so after I got a new ipad and decided to try printing from it. And it worked. I've printed a whole lot since then too. And it's still printing beautifully.

So apparently I'm part of the 9% that got ripped off. The first test print was fine, but the black quit working completely after that. I swapped it out hoping it was just that one but now it won't print at all or let me align it either. My heart is broken and so is my printer. So thanks for that. The first test print was fine, but the black quit working completely after that"
3914338,B016WI7ICQ,1,"Didn't work. I tried installing and our printer wouldn't recognize the cartridges.  Tried putting the old ones back in and the printer wouldn't work at all.  Ended up having to buy a new printer. Might just be me, but these didn't work at all."
3914339,B016WI7ICQ,4,"they're pretty good, not as good as HP, but for the money not a bad deal at all. They're a little weak in draft mode but only a little, in regular print mode they seem normal these ink cartridges are a pretty good bargain, so far so good"
3914340,B016WI7ICQ,5,"These are the best! I have always stuck with HP products only for years for fear of damaging my printers with off brand cartridges. But six months worth of HP cartridges were just about as expensive as the printer. So I tried Jarbo and Im so glad I did. The quality of ink is vivid, even better than the HP ink. Installs just like the HPs and prints are perfect. Plus, Im saving a pile of $$$. Get these now!"
3914341,B016WI7ICQ,2,Even though my printer is listed they didn't snap in. I ended up throwing them away and buying the HP ink cartridges Didn't fit
3914342,B016WI7ICQ,5,They work well and are priced right. Thats good enough for me. Thats good enough for me
3914343,B016WI7ICQ,5,Wow. Quality is excellent! That price. WOW. No one can beat this price. Im impressed beyond measure!! Great quality and price!!!
3914344,B016WI7ICQ,5,I have had these for several months and they work as well as HP. Five Stars
3914345,B016WI7ICQ,5,Lasts 2 or 3 times longer than the HP cartridge. No noticeable difference in printing quality Five Stars
3914356,B016WI7ICQ,5,Works great. Five Stars
3914357,B016WI7ICQ,5,"Why did I wait??? I love these!  They work perfectly and have terrific color!  And BEST OF ALL - when you get that ""low on ink"" message you can actually SEE how much ink is left (in all but black) because the cartridges are clear!! It makes me wonder how much ink I wasted over the years by changing cartridges when the printer said it was low.  Try these! You won't go back. I love these! They work perfectly and have terrific color"
3914358,B016WI7ICQ,5,I have had no issues at all with these. They came quickly. Five Stars
3914359,B016WI7ICQ,5,Good product. Works fine with my printer. Thanks Five Stars
3914360,B016WI7ICQ,5,They work amazing for my printer Great Price
3914361,B016WI7ICQ,5,I have an HP6520 and they work flawlessly. This is my third order.? Five Stars
3914362,B016WI7ICQ,5,Works great in my printer much like the original with good quality prints. Good as the original
3914364,B016WI7ICQ,5,This ink works great! I have used it in our HP printer for the past year and have never had a problem.  And the price is fantastic!  Much appreciated! This ink works great! I have used it in our HP printer ...
3914365,B016WI7ICQ,5,worked fine in my old HP 309a printer Five Stars
3914366,B016WI7ICQ,5,These are by far the best ink cartridges Ive ever bought. Great price and great quality. Five Stars
3914367,B016WI7ICQ,5,These are outstanding.  I love that the option I ordered has multiple cartridges of the primary black for each set of the colored/photo black cartridges. Excellent!!!
3914368,B016WI7ICQ,5,Excellent quality with low price.  Superior to OEM. Superior
3914369,B016WI7ICQ,5,Works great Five Stars
3914370,B016WI7ICQ,5,GREAT Five Stars
3914371,B016WI7ICQ,5,GREAT DEAL !!! Five Stars
3914372,B016WI7ICQ,5,Great replacements at a great price Five Stars
3914373,B016WI7ICQ,4,Great replacement ink at a great price. Four Stars
3914374,B016WI7ICQ,5,Works great Five Stars
3914375,B016WI7ICQ,2,the ink does not work when printing fast drafts. It smudges. works ok when printing on best. Low cost low quality
3914386,B016WI7ICQ,4,I've purchased re-manufactured cartridges from other vendors and have not had a good experience. The Jarbo cartridges function very well and have minimal issues. ... cartridges from other vendors and have not had a good experience. The Jarbo cartridges function very well and ...
3914387,B016WI7ICQ,5,Arrived quickly and worked well with my Photoshop printer. Cheaper than the alternatives and cant tell any difference in quality. Affordable and solid
3914388,B016WI7ICQ,5,"I have bought these a few times and I will tell you, they are great. I have not had any problems with these at all. I had read reviews about them leaking and making a mess inside the printer itself, streaking while printing and just not being what they expected. I can tell you, as long as you follow the directions, which are no different than brand name cartridges, that you should not have any problems. I do alot of color and monochrome printing and not one problem. i currently have 5 sets in my desk drawer because they last. Incredible price and GREAT quality."
3914389,B016WI7ICQ,5,great product. seems like endless ink cartridge.  recommend to anyone Five Stars
3914390,B016WI7ICQ,5,"I have purchased these refills in the past and they have worked great.  The HP refills are outrageously expensive, so I have been very happy with these. Refills work great."
3914391,B016WI7ICQ,5,Fit my system will update more later period on the HP 410 Fit my system will update more
3914392,B016WI7ICQ,5,"I can not see that I have given up any quality for savings (refreshing in this day and age) cartridges fit as supposed to and the ink seems to be of high quality and reproduces great copies of original from black and white to rich color photos.
When installing your printer well remind you that you don't have INK made by a high tech industry (what they mean is your not using the ink from the company they contracted to make cartridges) click ok and move on. Yes I would recommend this package to anyone that actually considers quality of saving over brand name when deciding if it matters O.E.M. or aftermarket. Worth paying less"
3914393,B016WI7ICQ,5,These work perfectly with my printer. Five Stars
3914394,B016WI7ICQ,5,great deal! Five Stars
3914395,B016WI7ICQ,5,They work perfectly. My printer recognizes that they are not HP cartridges  but still permit installation. Ink is of high quality. Great bargain. Highly recommend! Great bargain. Highly recommend
3914406,B016WI7ICQ,5,"These arrived today. I bought them for my HP Photosmart 7520, which has sat unused for four years due to the high cost of HP ink, combined with the fact that the last two sets dried up within two weeks of install! So, I literally had nothing to lose to try the JARBO. Well, I'm impressed so far! They fit perfectly, and I've printed color documents and photos on photo paper and the results are indistinguable from HP branded ink. I'll post updates to this review if things change... but I'm going to bet they won't. Try it, you'll like it!"
3914407,B016WI7ICQ,5,works well with my HP printer / good color and reasonable price / will buy again. Five Stars
3914408,B016WI7ICQ,5,Worked fine in my HP photosmart printer . I have used them for about 4 years with no problems. Worked fine in my HP photosmart printer
3914409,B016WI7ICQ,5,"Work great, no complaints Great product"
3914410,B016WI7ICQ,5,Works great. Will order again in future Five Stars
3914411,B016WI7ICQ,4,"This product is well worth the price. These cartridges provide very good color and were not messy to deal with. The only reason that I do not rate a 5 is their work life is short. Otherwise, it is the best non HP product I have used. Great product."
3914412,B016WI7ICQ,4,These cartridges work well in my HP Photosmart Premium. I can't yet comment on how long they'll last but for now they produce good text. I haven't tried any photos with them. Work well so far
3914413,B016WI7ICQ,5,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/JARBO-5-Color-Compatible-Replacement-for-564XL-Ink-Cartridge-2-Sets-2-Black-for-Photosmart-5520-6520-7520-5510-6510-7510-7525-B8550-C6380-Premium-C309A-C410A-Officejet-4620-Deskjet-3520/dp/B016WI7ICQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">JARBO 5 Color Compatible Replacement for 564XL Ink Cartridge 2 Sets+2 Black for Photosmart 5520 6520 7520 5510 6510 7510 7525 B8550 C6380 Premium C309A C410A Officejet 4620 Deskjet 3520</a>

Great product. Have used other replacement ink cartridges from other vendors that do not allow my printer to register ink levels but JARBO does and prints great. No complaints here. Great Product"
3914414,B016WI7ICQ,5,"The ink cartridges are great! I have used them for printing color documents, black and white documents and color photos. I have been very happy with the results, and I would recommend them to anyone. Great print quality!"
3914415,B016WI7ICQ,5,"great ink, great price Five Stars"
3914416,B016WI7ICQ,5,"Cartridges work just fine, wish I had checked the printer before ordering them as the printer is not printing one colour. Cartridges work just fine, wish I had checked the printer before ordering ..."
3914417,B016WI7ICQ,5,I have ordered these twice. Have worked perfectly in my HP printer. Quality is excellent and price is fantastic. They also seem to last longer than the HP ink. Will definitely reorder. Excellent price and quality.
3914418,B016WI7ICQ,5,"First time I ordered inks,did not want to use the colored inks. I thought that they would finish quickly,so I ordered a second box. To my surprise, I had to print images for my son's birthday party, and I still have colored ink!!! Amazing quality!! I will continue to buy this item!! No doubts!! Amazing quality!"
3914419,B016WI7ICQ,5,Great product! Five Stars
3914420,B016WI7ICQ,5,"Great Cartridges!!! My HP takes them, great quality and long lasting Legit replacements"
3914421,B016WI7ICQ,5,Very impressed with these ink cartridges. Works great and great price. I would recommend these to anyone. I will be buying them again and again Great great product
3914422,B016WI7ICQ,4,Great price but you get what you pay for.  Doesn't last as long as the more expensive ones. Four Stars
3914423,B016WI7ICQ,5,Great replacement that works.  I usually have error readings from my hp printer after trying non original ink cartridges.  These worked perfectly without any errors and at a great price. Great replacement that works
3914424,B016WI7ICQ,5,Great price. Very pleased and will continue to purchase these cartridges and tell everyone I know about them. Five Stars
3914425,B016WI7ICQ,5,I have been ordering these ink cartridges for several years. The printer will say counterfeit but you just continue. No problems at all Great Ink Replacement
3914427,B016WI7ICQ,5,Wrap it up in one with GREAT Five Stars
3914428,B016WI7ICQ,5,These are much less expensive and work well in our HP printer.  This is the second time I have purchased them and am happy. Better option
3914429,B016WI7ICQ,5,"Was skeptical to purchase thinking these would not work, very happy I ended up ordering. You get so much more ink for a fraction of the cost. The printer knows it's not genuine but you can still use it anyways and it works just the same. Great price for tons of ink!"
3914430,B016WI7ICQ,5,Worked well Five Stars
3914431,B016WI7ICQ,5,"I bought these cartridges HOPING that they would work like other reviews said they would... I own an HP All in one 7525... these cartridges just snapped right in and worked GREAT!!  What I like best is that each color is XL in size!  They should last me a good while!
They are a GREAT price!! I bought these cartridges HOPING that they would work like other reviews said they would"
3914433,B016WI7ICQ,5,work just like the HP cartridges but cost less! worth the money!
